uid,uniqueId,SQ
259862,65000173,4
259862,65000207,8
259862,65001201,2
259862,65004069,10
259862,65004423,4
259862,65025108,9
259862,65025181,2
259862,65038266,7
259862,66814676,7
259862,66815786,7
259862,66816367,8
259862,66817731,2
259862,66818159,10
259862,66818182,3
259862,66822609,10
259862,70000190,1
259862,70000271,2
259862,70000739,10
259862,75015394,5
259862,75015768,9
259862,75016617,8
259862,75020307,8
259862,75020464,5
259862,75020693,4
259862,75025859,10
259862,76013434,5
259862,G0000509,10
259862,G0000589,10
259862,G0000725,6
259862,G0001058,9
259862,G0001490,1
259862,G0001607,8
259862,20061378,9
259862,20065712,3
259862,20065930,1
259862,20066129,10
259862,20066857,8
259862,20069981,2
259862,20070767,8
259862,20071495,6
259862,20082313,4
259862,20083762,3
259862,20085508,9
259862,20086272,3
259862,20086700,1
259862,20096701,2
259862,20097729,10
259862,20098715,6
259862,20100021,2
259862,20101985,6
259862,20102359,10
259862,20102387,8
259862,20103359,10
259862,20103393,4
259862,20103672,3
259862,20105967,8
259862,20106293,4
259862,20106594,5
259862,20106839,10
259862,20107128,9
259862,20108270,1
259862,20109294,5
259862,20109423,4
259862,20111458,9
259862,20119099,10
259862,20217132,3
259862,20229789,10
259862,20232991,2
259862,20238582,3
259862,20241164,5
259862,20243753,4
259862,20248473,4
259862,20252541,2
259862,20252659,10
259862,20253700,1
259862,20255364,5
259862,20261166,7
259862,20268696,7
259862,20269001,2
259862,20275677,8
259862,20288994,5
259862,20295866,7
259862,20296259,10
259862,21004049,10
259862,21050661,2
259862,21068317,8
259862,21070656,7
259862,21071088,9
259862,21072688,9
259862,21072821,2
259862,21073969,10
259862,21079491,2
259862,21115566,7
259862,21118148,9
259862,21131507,8
259862,21132654,5
259862,21142732,3
259862,62019374,5
259862,62019566,7
259862,62027516,7
259862,62027775,6
259862,62040767,8
259862,62050181,2
259862,62052155,6
259862,62052248,9
259862,62060005,6
259862,62070725,6
259862,62071378,9
259862,62071483,4
259862,62071586,7
259862,62071727,8
259862,62072043,4
259862,62072063,4
259862,64019391,2
259862,64025538,9
259862,65001504,5
259862,65001846,7
259862,65003244,5
259862,65004320,1
259862,65004523,4
259862,65004687,8
259862,65004751,2
259862,65021409,10
259862,65023364,5
259862,65023536,7
259862,65023974,5
259862,65024768,9
259862,65025636,7
259862,65037087,8
259862,66810275,6
259862,66810299,10
259862,66810761,2
259862,66811601,2
259862,66814219,10
259862,66817230,1
259862,66818172,3
259862,66820004,5
259862,66822072,3
259862,66822598,9
259862,68902210,1
259862,70000006,7
259862,70000285,6
259862,75014252,3
259862,75015764,5
259862,75015795,6
259862,75016265,6
259862,75016611,2
259862,75018663,4
259862,75018918,9
259862,76011651,2
259862,76012328,9
259862,76012357,8
259862,76013569,10
259862,76013733,4
259862,G0000447,8
259862,G0000792,3
259862,G0000941,2
259862,G0001152,3
259862,G0001328,9
259862,G0001539,10
259862,17,8
259862,20061167,8
259862,20062030,1
259862,20062124,5
259862,20063868,9
259862,20065077,8
259862,20067809,10
259862,20070049,10
259862,20071584,5
259862,20072152,3
259862,20072987,8
259862,20073594,5
259862,20075250,1
259862,20076463,4
259862,20076547,8
259862,20077040,1
259862,20079774,5
259862,20080505,6
259862,20085349,10
259862,20087973,4
259862,20088782,3
259862,20091730,1
259862,20092278,9
259862,20101634,5
259862,20101714,5
259862,20101932,3
259862,20102004,5
259862,20102559,10
259862,20102591,2
259862,20102698,9
259862,20103277,8
259862,20103499,10
259862,20103633,4
259862,20104637,8
259862,20105222,3
259862,20105945,6
259862,20106243,4
259862,20106295,6
259862,20107196,7
259862,20108607,8
259862,20108836,7
259862,20109786,7
259862,20110111,2
259862,20111238,9
259862,20204699,10
259862,20204755,6
259862,20206538,9
259862,20212734,5
259862,20213723,4
259862,20222039,10
259862,20224596,7
259862,20226266,7
259862,20227637,8
259862,20227971,2
259862,20238185,6
259862,20238503,4
259862,20246221,2
259862,20246247,8
259862,20253992,3
259862,20265407,8
259862,20274407,8
259862,20276828,9
259862,20277273,4
259862,20278945,6
259862,20284995,6
259862,20286305,6
259862,20289328,9
259862,20295288,9
259862,20295997,8
259862,20296381,2
259862,21001458,9
259862,21009950,1
259862,21011402,3
259862,21011789,10
259862,21031252,3
259862,21037726,7
259862,21039811,2
259862,21041018,9
259862,21045767,8
259862,21066127,8
259862,21070702,3
259862,21070868,9
259862,21071727,8
259862,21072019,10
259862,21073057,8
259862,21073571,2
259862,21073873,4
259862,21073918,9
259862,21075362,3
259862,21082714,5
259862,21108475,6
259862,21111658,9
259862,21113421,2
259862,21131494,5
259862,21133324,5
259862,21134811,2
259862,21135473,4
259862,21138621,2
259862,21141656,7
259862,21142424,5
259862,21144404,5
259862,21148309,10
259862,21148687,8
259862,21150277,8
259862,21189313,4
259862,32000222,3
259862,32006953,4
259862,60039223,4
259862,60629754,5
259862,62010066,7
259862,62028302,3
259862,62039576,7
259862,62039672,3
259862,62040114,5
259862,62040133,4
259862,62040702,3
259862,62051166,7
259862,62051248,9
259862,62070062,3
259862,62070252,3
259862,62070934,5
259862,62071434,5
259862,62071469,10
259862,62071722,3
259862,64012374,5
259862,64025098,9
259862,65002294,5
259862,65002590,1
259862,65002602,3
259862,66813679,10
259862,66815698,9
259862,66816194,5
259862,66817235,6
259862,66819360,1
259862,66819668,9
259862,66819816,7
259862,66820876,7
259862,67004408,9
259862,67072180,1
259862,70001100,1
259862,75014098,9
259862,75020106,7
259862,76012412,3
259862,G0000251,2
259862,G0000424,5
259862,G0000519,10
259862,G0000562,3
259862,G0000572,3
259862,G0000910,1
259862,G0001144,5
259862,G0001354,5
259862,20062458,9
259862,20063835,6
259862,20066859,10
259862,20066892,3
259862,20067139,10
259862,20093416,7
259862,20095337,8
259862,20098694,5
259862,20100139,10
259862,20101006,7
259862,20101253,4
259862,20101681,2
259862,20101798,9
259862,20102023,4
259862,20102052,3
259862,20102158,9
259862,20102175,6
259862,20102579,10
259862,20104284,5
259862,20104639,10
259862,20105707,8
259862,20106062,3
259862,20106252,3
259862,20106265,6
259862,20108226,7
259862,20109285,6
259862,20111399,10
259862,20119395,6
259862,20205978,9
259862,20207189,10
259862,20209118,9
259862,20211282,3
259862,20212465,6
259862,20213720,1
259862,20223406,7
259862,20226025,6
259862,20228604,5
259862,20238024,5
259862,20240573,4
259862,20240846,7
259862,20249679,10
259862,20250506,7
259862,20260167,8
259862,20263484,5
259862,20265898,9
259862,20292819,10
259862,20293295,6
259862,20295684,5
259862,21007771,2
259862,21010275,6
259862,21016091,2
259862,21023075,6
259862,21023515,6
259862,21023809,10
259862,21024156,7
259862,21024900,1
259862,21028920,1
259862,21030697,8
259862,21037252,3
259862,21037769,10
259862,21068907,8
259862,21070456,7
259862,21072088,9
259862,21075366,7
259862,21085284,5
259862,21106840,1
259862,21124230,1
259862,21124561,2
259862,21126538,9
259862,21133276,7
259862,21133852,3
259862,21134266,7
259862,21140647,8
259862,21145581,2
259862,21149762,3
259862,32008753,4
259862,32010603,4
259862,60027268,9
259862,62039284,5
259862,62040224,5
259862,62040313,4
259862,62070020,1
259862,62071172,3
259862,62071612,3
259862,62071623,4
259862,62072073,4
259862,64022768,9
259862,65001154,5
259862,65002498,9
259862,65003251,2
259862,65004335,6
259862,65021302,3
259862,65039970,1
259862,66810606,7
259862,66811216,7
259862,66814120,1
259862,66815726,7
259862,66818077,8
259862,67008688,9
259862,70000472,3
259862,70000500,1
259862,70000813,4
259862,70000976,7
259862,70001078,9
259862,75013786,7
259862,75018775,6
259862,75019942,3
259862,76011379,10
259862,76012536,7
259862,76013457,8
259862,G0000555,6
259862,G0000710,1
259862,G0000822,3
259862,G0001020,1
259862,G0001336,7
259862,G0001415,6
259862,10265508,9
259862,20061771,2
259862,20062033,4
259862,20067242,3
259862,20067346,7
259862,20076648,9
259862,20093522,3
259862,20095432,3
259862,20100046,7
259862,20100229,10
259862,20100448,9
259862,20100576,7
259862,20100611,2
259862,20101492,3
259862,20101573,4
259862,20101674,5
259862,20101793,4
259862,20102133,4
259862,20103324,5
259862,20105857,8
